Article_ID,Study_ID,Study_ID_Unique,Comparison_ID,Test_ID,Outcome_ID,Last_Name,Year,Title,Journal,DOI,Country_Of_Study,Citation,Species,Strain,Sex,Sex_Distribution,Age_At_Start_Days,Control_N,Intervention_N,Test_Name,Test_Name_Standardized,Cognitive_Domain,Variable_Name,Variable_Value,Variable_Unit,Direction,Variable_Range_Min,Variable_Range_Max,Control_Group_Mean,Control_Group_Variance_Value,Intervention_Group_Mean,Intervention_Group_Variance_Value,Variance_Source,Intervention_Duration_Days,Intervention_to_Test_Interval_Days,RLS_Differential,RLS_Score_Control,RLS_Score_Intervention,any_sensitivity_flag,Overall_Risk_Of_Bias,Multi_Arm_Study,Number_of_Arms,Shared_Control_Group,Shared_Experimental_Group,Morris_Method_Required,Data_Source,Data_Extraction_Method,Selected_For_Domain_Analysis,Control_Group_ID_Standardized,Intervention_Group_ID_Standardized,Control_Group_RLS_Categories,Intervention_Group_RLS_Categories,Canada_Post_2009,EU_UK_Post_2010,Control_Burrowing_Substrates,Control_Gnawing_Materials,Control_Environmental_Complexity,Control_Foraging_Opportunities,Control_Fresh_Plant_Matter,Control_Nesting_Material,Control_Shelters,Control_Additional_Space,Control_Sweet_High_Fat_Food,Control_Exercise_Wheels,Control_Wheel_Condition,Control_Social_Partners,Quantity_Control_Social_Partners,Intervention_Burrowing_Substrates,Intervention_Gnawing_Materials,Intervention_Environmental_Complexity,Intervention_Foraging_Opportunities,Intervention_Fresh_Plant_Matter,Intervention_Nesting_Material,Intervention_Shelters,Intervention_Additional_Space,Intervention_Sweet_High_Fat_Food,Intervention_Exercise_Wheels,Intervention_Social_Partners,Quantity_Intervention_Social_Partners,SYRCLE_01_Sequence_Generation,SYRCLE_02_Baseline_Characteristics,SYRCLE_03_Allocation_Concealment,SYRCLE_04_Random_Housing,SYRCLE_05_Blinding_Investigators,SYRCLE_06_Random_Outcome_Assessment,SYRCLE_07_Blinding_Outcome_Assessment,SYRCLE_08_Incomplete_Outcome_Data,SYRCLE_09_Selective_Outcome_Reporting,SYRCLE_10_Other_Sources_Bias,Total_Comparisons,Pre_Registration_Status,Open_Data,Variable_Transformation,Quantity_Control_Additional_Space_cm2,Quantity_Intervention_Additional_Space_cm2,Hedges_g_corrected,sampling_variance_corrected,Enriched_N,Enriched_Group_Mean,Enriched_Group_SD,Control_Group_SD,exclude_main_analysis,sensitivity_study,sensitivity_reason,sensitivity_age_violation,sensitivity_intervention_characteristics,sensitivity_statistical_issues,sensitivity_data_extraction,Arm_Number,Study_Arm_ID,Control_Group_ID_Standardized_FIXED,Intervention_Group_ID_Standardized_FIXED,VIF_multiarm,vi_adjusted_multiarm
Miu2006,1,Miu2006_1,Miu2006_1_5_1,5,1,Miu,2006,Behavioral effects of corpus callosum transection and environmental enrichment in adult rats,Behavioural Brain Research,10.1016/j.bbr.2006.05.007,Romania,"Miu, A. C., Heilman, R. M., Paşca, S. P., Ştefan, C. A., Spânu, F., Vasiu, R., Olteanu, A. I., & Miclea, M. (2006). Behavioral effects of corpus callosum transection and environmental enrichment in adult rats. Behavioural Brain Research, 172(1), 135-144. https://doi.org/10.1016/j.bbr.2006.05.007",Rat,Wistar,Male,100,63.0,6,6,Contextual Fear Conditioning (Short-Term),Contextual Fear Conditioning,Fear/Associative Learning,Fear conditioning,Freezing percentage,Percentage,higher better,0,100,67.75,10.36,58.96,53.45,Reported,70,0,3,0,3,1,Some Concerns,False,2,False,False,False,Figure 6C,Extracted from figure,,Control-1,Intervention-1,,Environmental Complexity; Additional Space; Exercise Wheels,False,False,False,False,False,False,False,False,False,False,False,False,NR,False,3,False,False,True,False,False,False,False,True,False,True,False,5,Unclear Risk,Low Risk,Unclear Risk,Unclear Risk,Unclear Risk,Unclear Risk,Low Risk,Low Risk,Low Risk,Low Risk,3,False,False,none,1500.0,4900.0,-0.210758774033318,0.335184135868001,,,,,False,,,1,0,0,0,1,Miu2006_1_A,Miu2006_Control-1,Miu2006_Intervention-1,1.0,0.335184135868001
Miu2006,1,Miu2006_1,Miu2006_1_6_1,6,1,Miu,2006,Behavioral effects of corpus callosum transection and environmental enrichment in adult rats,Behavioural Brain Research,10.1016/j.bbr.2006.05.007,Romania,"Miu, A. C., Heilman, R. M., Paşca, S. P., Ştefan, C. A., Spânu, F., Vasiu, R., Olteanu, A. I., & Miclea, M. (2006). Behavioral effects of corpus callosum transection and environmental enrichment in adult rats. Behavioural Brain Research, 172(1), 135-144. https://doi.org/10.1016/j.bbr.2006.05.007",Rat,Wistar,Male,100,63.0,6,6,Contextual Fear Conditioning (Long-Term),Contextual Fear Conditioning,Fear/Associative Learning,Fear conditioning,Freezing percentage,Percentage,higher better,0,100,27.37,20.62,48.95,119.9,Reported,70,0,3,0,3,1,Some Concerns,False,2,False,False,False,Figure 6D,Extracted from figure,,Control-1,Intervention-1,,Environmental Complexity; Additional Space; Exercise Wheels,False,False,False,False,False,False,False,False,False,False,False,False,NR,False,3,False,False,True,False,False,False,False,True,False,True,False,5,Unclear Risk,Low Risk,Unclear Risk,Unclear Risk,Unclear Risk,Unclear Risk,Low Risk,Low Risk,Low Risk,Low Risk,3,False,False,none,1500.0,4900.0,0.231555952970578,0.335567423306505,,,,,False,,,1,0,0,0,1,Miu2006_1_A,Miu2006_Control-1,Miu2006_Intervention-1,1.0,0.335567423306505
Morgan2018,2,Morgan2018_2,Morgan2018_2_2_1,2,1,Morgan,2018,"The effects of aerobic exercise on depression-like, anxiety-like, and cognition-like behaviours over the healthy adult lifespan of C57BL/6",Behavioural Brain Research,10.1016/j.bbr.2017.09.022,Australia,"Morgan, J. A., Singhal, G., Corrigan, F., Jaehne, E. J., Jawahar, M. C., & Baune, B. T. (2018). The effects of aerobic exercise on depression-like, anxiety-like, and cognition-like behaviours over the healthy adult lifespan of C57BL/6. Behavioural Brain Research, 345, 79-96. https://doi.org/10.1016/j.bbr.2017.09.022",Mouse,C57BL/6,Both,55.56,84.0,13,14,Y-Maze,Spontaneous Alternation,Learning & Memory (Spatial),Preference index,Preference index,Ratio,higher better,0,1,0.15,0.04,0.26,0.15,Reported,180,0,1,1,2,1,Some Concerns,False,2,False,False,False,Figure 7B,Direct from figure,,Control-2,Intervention-2,Additional Space,Additional Space; Exercise Wheels,False,False,False,False,False,False,False,False,False,True,False,False,NR,False,2,False,False,False,False,False,False,False,True,False,True,False,2,Low Risk,Low Risk,Unclear Risk,Low Risk,Unclear Risk,Unclear Risk,Low Risk,Low Risk,Low Risk,Low Risk,1,False,False,none,752.75,758.75,0.955279211358468,0.165250877456346,,,,,False,,,0,0,1,0,1,Morgan2018_2_A,Morgan2018_Control-2,Morgan2018_Intervention-2,1.0,0.165250877456346
Morgan2018,3,Morgan2018_3,Morgan2018_3_3_1,3,1,Morgan,2018,"The effects of aerobic exercise on depression-like, anxiety-like, and cognition-like behaviours over the healthy adult lifespan of C57BL/6",Behavioural Brain Research,10.1016/j.bbr.2017.09.022,Australia,"Morgan, J. A., Singhal, G., Corrigan, F., Jaehne, E. J., Jawahar, M. C., & Baune, B. T. (2018). The effects of aerobic exercise on depression-like, anxiety-like, and cognition-like behaviours over the healthy adult lifespan of C57BL/6. Behavioural Brain Research, 345, 79-96. https://doi.org/10.1016/j.bbr.2017.09.022",Mouse,C57BL/6,Both,51.61,84.0,13,14,Y-Maze,Spontaneous Alternation,Learning & Memory (Spatial),Preference index,Preference index,Ratio,higher better,0,1,0.46,0.25,0.24,0.11,Reported,330,0,1,1,2,1,Some Concerns,False,2,False,False,False,Figure 7C,Direct from figure,,Control-3,Intervention-3,Additional Space,Additional Space; Exercise Wheels,False,False,False,False,False,False,False,False,False,True,False,False,NR,False,2,False,False,False,False,False,False,False,True,False,True,False,2,Low Risk,Low Risk,Unclear Risk,Low Risk,Unclear Risk,Unclear Risk,Low Risk,Low Risk,Low Risk,Low Risk,1,False,False,none,752.75,758.75,-1.119833017351,0.171574351809972,,,,,False,,,0,0,1,0,1,Morgan2018_3_A,Morgan2018_Control-3,Morgan2018_Intervention-3,1.0,0.171574351809972
Morgan2018,1,Morgan2018_1,Morgan2018_1_4_1,4,1,Morgan,2018,"The effects of aerobic exercise on depression-like, anxiety-like, and cognition-like behaviours over the healthy adult lifespan of C57BL/6",Behavioural Brain Research,10.1016/j.bbr.2017.09.022,Australia,"Morgan, J. A., Singhal, G., Corrigan, F., Jaehne, E. J., Jawahar, M. C., & Baune, B. T. (2018). The effects of aerobic exercise on depression-like, anxiety-like, and cognition-like behaviours over the healthy adult lifespan of C57BL/6. Behavioural Brain Research, 345, 79-96. https://doi.org/10.1016/j.bbr.2017.09.022",Mouse,C57BL/6,Both,50,84.0,13,14,Barnes Maze,Barnes Maze,Learning & Memory (Spatial),Latency to escape box (average across all days),Latency,Seconds,lower better,0,300,26.27,23.85,62.26,43.14,Reported,30,0,1,1,2,1,Some Concerns,False,2,False,False,False,Figure 8A,Direct from figure,,Control-1,Intervention-1,Additional Space,Additional Space; Exercise Wheels,False,False,False,False,False,False,False,False,False,True,False,False,NR,False,2,False,False,False,False,False,False,False,True,False,True,False,2,Low Risk,Low Risk,Unclear Risk,Low Risk,Unclear Risk,Unclear Risk,Low Risk,Low Risk,Low Risk,Low Risk,1,False,False,none,752.75,758.75,-0.990762314876993,0.166529610658693,,,,,False,,,0,0,1,0,1,Morgan2018_1_A,Morgan2018_Control-1,Morgan2018_Intervention-1,1.0,0.166529610658693
Morgan2018,2,Morgan2018_2,Morgan2018_2_5_1,5,1,Morgan,2018,"The effects of aerobic exercise on depression-like, anxiety-like, and cognition-like behaviours over the healthy adult lifespan of C57BL/6",Behavioural Brain Research,10.1016/j.bbr.2017.09.022,Australia,"Morgan, J. A., Singhal, G., Corrigan, F., Jaehne, E. J., Jawahar, M. C., & Baune, B. T. (2018). The effects of aerobic exercise on depression-like, anxiety-like, and cognition-like behaviours over the healthy adult lifespan of C57BL/6. Behavioural Brain Research, 345, 79-96. https://doi.org/10.1016/j.bbr.2017.09.022",Mouse,C57BL/6,Both,55.56,84.0,13,14,Barnes Maze,Barnes Maze,Learning & Memory (Spatial),Latency to escape box (average across all days),Latency,Seconds,lower better,0,300,27.17,18.43,25.06,18.01,Reported,180,0,1,1,2,1,Some Concerns,False,2,False,False,False,Figure 8B,Direct from figure,,Control-2,Intervention-2,Additional Space,Additional Space; Exercise Wheels,False,False,False,False,False,False,False,False,False,True,False,False,NR,False,2,False,False,False,False,False,False,False,True,False,True,False,2,Low Risk,Low Risk,Unclear Risk,Low Risk,Unclear Risk,Unclear Risk,Low Risk,Low Risk,Low Risk,Low Risk,1,False,False,none,752.75,758.75,0.112341848515376,0.148585364850312,,,,,False,,,0,0,1,0,1,Morgan2018_2_A,Morgan2018_Control-2,Morgan2018_Intervention-2,1.0,0.148585364850312
Morgan2018,3,Morgan2018_3,Morgan2018_3_6_1,6,1,Morgan,2018,"The effects of aerobic exercise on depression-like, anxiety-like, and cognition-like behaviours over the healthy adult lifespan of C57BL/6",Behavioural Brain Research,10.1016/j.bbr.2017.09.022,Australia,"Morgan, J. A., Singhal, G., Corrigan, F., Jaehne, E. J., Jawahar, M. C., & Baune, B. T. (2018). The effects of aerobic exercise on depression-like, anxiety-like, and cognition-like behaviours over the healthy adult lifespan of C57BL/6. Behavioural Brain Research, 345, 79-96. https://doi.org/10.1016/j.bbr.2017.09.022",Mouse,C57BL/6,Both,51.61,84.0,13,14,Barnes Maze,Barnes Maze,Learning & Memory (Spatial),Latency to escape box (average across all days),Latency,Seconds,lower better,0,300,83.82,41.21,58.76,57.77,Reported,330,0,1,1,2,1,Some Concerns,False,2,False,False,False,Figure 8C,Direct from figure,,Control-3,Intervention-3,Additional Space,Additional Space; Exercise Wheels,False,False,False,False,False,False,False,False,False,True,False,False,NR,False,2,False,False,False,False,False,False,False,True,False,True,False,2,Low Risk,Low Risk,Unclear Risk,Low Risk,Unclear Risk,Unclear Risk,Low Risk,Low Risk,Low Risk,Low Risk,1,False,False,none,752.75,758.75,0.481167039346852,0.152639087606349,,,,,False,,,0,0,1,0,1,Morgan2018_3_A,Morgan2018_Control-3,Morgan2018_Intervention-3,1.0,0.152639087606349
Morgan2018,1,Morgan2018_1,Morgan2018_1_4_2,4,2,Morgan,2018,"The effects of aerobic exercise on depression-like, anxiety-like, and cognition-like behaviours over the healthy adult lifespan of C57BL/6",Behavioural Brain Research,10.1016/j.bbr.2017.09.022,Australia,"Morgan, J. A., Singhal, G., Corrigan, F., Jaehne, E. J., Jawahar, M. C., & Baune, B. T. (2018). The effects of aerobic exercise on depression-like, anxiety-like, and cognition-like behaviours over the healthy adult lifespan of C57BL/6. Behavioural Brain Research, 345, 79-96. https://doi.org/10.1016/j.bbr.2017.09.022",Mouse,C57BL/6,Both,50,84.0,13,14,Barnes Maze,Barnes Maze,Learning & Memory (Spatial),Probe trial (latency to find training escape box location),Latency,Seconds,lower better,0,300,27.63,61.37,68.86,90.75,Reported,30,0,1,1,2,1,Some Concerns,False,2,False,False,False,Table 4,reported in table,,Control-1,Intervention-1,Additional Space,Additional Space; Exercise Wheels,False,False,False,False,False,False,False,False,False,True,False,False,NR,False,2,False,False,False,False,False,False,False,True,False,True,False,2,Low Risk,Low Risk,Unclear Risk,Low Risk,Unclear Risk,Unclear Risk,Low Risk,Low Risk,Low Risk,Low Risk,1,False,False,none,752.75,758.75,-0.512306466029592,0.153211980113421,,,,,False,,,0,0,1,0,1,Morgan2018_1_A,Morgan2018_Control-1,Morgan2018_Intervention-1,1.0,0.153211980113421
Morgan2018,2,Morgan2018_2,Morgan2018_2_5_2,5,2,Morgan,2018,"The effects of aerobic exercise on depression-like, anxiety-like, and cognition-like behaviours over the healthy adult lifespan of C57BL/6",Behavioural Brain Research,10.1016/j.bbr.2017.09.022,Australia,"Morgan, J. A., Singhal, G., Corrigan, F., Jaehne, E. J., Jawahar, M. C., & Baune, B. T. (2018). The effects of aerobic exercise on depression-like, anxiety-like, and cognition-like behaviours over the healthy adult lifespan of C57BL/6. Behavioural Brain Research, 345, 79-96. https://doi.org/10.1016/j.bbr.2017.09.022",Mouse,C57BL/6,Both,55.56,84.0,13,14,Barnes Maze,Barnes Maze,Learning & Memory (Spatial),Probe trial (latency to find training escape box location),Latency,Seconds,lower better,0,300,7.74,6.41,10.45,10.25,Reported,180,0,1,1,2,1,Some Concerns,False,2,False,False,False,Table 4,reported in table,,Control-2,Intervention-2,Additional Space,Additional Space; Exercise Wheels,False,False,False,False,False,False,False,False,False,True,False,False,NR,False,2,False,False,False,False,False,False,False,True,False,True,False,2,Low Risk,Low Risk,Unclear Risk,Low Risk,Unclear Risk,Unclear Risk,Low Risk,Low Risk,Low Risk,Low Risk,1,False,False,none,752.75,758.75,-0.304755013901233,0.150071567212721,,,,,False,,,0,0,1,0,1,Morgan2018_2_A,Morgan2018_Control-2,Morgan2018_Intervention-2,1.0,0.150071567212721
Morgan2018,3,Morgan2018_3,Morgan2018_3_6_2,6,2,Morgan,2018,"The effects of aerobic exercise on depression-like, anxiety-like, and cognition-like behaviours over the healthy adult lifespan of C57BL/6",Behavioural Brain Research,10.1016/j.bbr.2017.09.022,Australia,"Morgan, J. A., Singhal, G., Corrigan, F., Jaehne, E. J., Jawahar, M. C., & Baune, B. T. (2018). The effects of aerobic exercise on depression-like, anxiety-like, and cognition-like behaviours over the healthy adult lifespan of C57BL/6. Behavioural Brain Research, 345, 79-96. https://doi.org/10.1016/j.bbr.2017.09.022",Mouse,C57BL/6,Both,51.61,84.0,13,14,Barnes Maze,Barnes Maze,Learning & Memory (Spatial),Probe trial (latency to find training escape box location),Latency,Seconds,lower better,0,300,62.56,75.84,90.44,72.55,Reported,330,0,1,1,2,1,Some Concerns,False,2,False,False,False,Table 4,reported in table,,Control-3,Intervention-3,Additional Space,Additional Space; Exercise Wheels,False,False,False,False,False,False,False,False,False,True,False,False,NR,False,2,False,False,False,False,False,False,False,True,False,True,False,2,Low Risk,Low Risk,Unclear Risk,Low Risk,Unclear Risk,Unclear Risk,Low Risk,Low Risk,Low Risk,Low Risk,1,False,False,none,752.75,758.75,-0.364613512927753,0.150813556014788,,,,,False,,,0,0,1,0,1,Morgan2018_3_A,Morgan2018_Control-3,Morgan2018_Intervention-3,1.0,0.150813556014788
Morgan2018,1,Morgan2018_1,Morgan2018_1_7_1,7,1,Morgan,2018,"The effects of aerobic exercise on depression-like, anxiety-like, and cognition-like behaviours over the healthy adult lifespan of C57BL/6",Behavioural Brain Research,10.1016/j.bbr.2017.09.022,Australia,"Morgan, J. A., Singhal, G., Corrigan, F., Jaehne, E. J., Jawahar, M. C., & Baune, B. T. (2018). The effects of aerobic exercise on depression-like, anxiety-like, and cognition-like behaviours over the healthy adult lifespan of C57BL/6. Behavioural Brain Research, 345, 79-96. https://doi.org/10.1016/j.bbr.2017.09.022",Mouse,C57BL/6,Both,50,84.0,13,14,Barnes Maze,Barnes Maze,Executive Function/Attention,Probe trial (latency to find new escape box location),Latency,Seconds,lower better,0,300,69.16,57.1,80.92,78.39,Reported,30,0,1,1,2,1,Some Concerns,False,2,False,False,False,Table 4,reported in table,,Control-1,Intervention-1,Additional Space,Additional Space; Exercise Wheels,False,False,False,False,False,False,False,False,False,True,False,False,NR,False,2,False,False,False,False,False,False,False,True,False,True,False,2,Low Risk,Low Risk,Unclear Risk,Low Risk,Unclear Risk,Unclear Risk,Low Risk,Low Risk,Low Risk,Low Risk,1,False,False,none,752.75,758.75,-0.165280634072076,0.148857531462746,,,,,False,,,0,0,1,0,1,Morgan2018_1_A,Morgan2018_Control-1,Morgan2018_Intervention-1,1.0,0.148857531462746
Morgan2018,2,Morgan2018_2,Morgan2018_2_8_1,8,1,Morgan,2018,"The effects of aerobic exercise on depression-like, anxiety-like, and cognition-like behaviours over the healthy adult lifespan of C57BL/6",Behavioural Brain Research,10.1016/j.bbr.2017.09.022,Australia,"Morgan, J. A., Singhal, G., Corrigan, F., Jaehne, E. J., Jawahar, M. C., & Baune, B. T. (2018). The effects of aerobic exercise on depression-like, anxiety-like, and cognition-like behaviours over the healthy adult lifespan of C57BL/6. Behavioural Brain Research, 345, 79-96. https://doi.org/10.1016/j.bbr.2017.09.022",Mouse,C57BL/6,Both,55.56,84.0,13,14,Barnes Maze,Barnes Maze,Executive Function/Attention,Probe trial (latency to find new escape box location),Latency,Seconds,lower better,0,300,62.37,57.64,54.62,33.41,Reported,180,0,1,1,2,1,Some Concerns,False,2,False,False,False,Table 4,reported in table,,Control-2,Intervention-2,Additional Space,Additional Space; Exercise Wheels,False,False,False,False,False,False,False,False,False,True,False,False,NR,False,2,False,False,False,False,False,False,False,True,False,True,False,2,Low Risk,Low Risk,Unclear Risk,Low Risk,Unclear Risk,Unclear Risk,Low Risk,Low Risk,Low Risk,Low Risk,1,False,False,none,752.75,758.75,0.161135242708168,0.148832473656141,,,,,False,,,0,0,1,0,1,Morgan2018_2_A,Morgan2018_Control-2,Morgan2018_Intervention-2,1.0,0.148832473656141
Morgan2018,3,Morgan2018_3,Morgan2018_3_9_1,9,1,Morgan,2018,"The effects of aerobic exercise on depression-like, anxiety-like, and cognition-like behaviours over the healthy adult lifespan of C57BL/6",Behavioural Brain Research,10.1016/j.bbr.2017.09.022,Australia,"Morgan, J. A., Singhal, G., Corrigan, F., Jaehne, E. J., Jawahar, M. C., & Baune, B. T. (2018). The effects of aerobic exercise on depression-like, anxiety-like, and cognition-like behaviours over the healthy adult lifespan of C57BL/6. Behavioural Brain Research, 345, 79-96. https://doi.org/10.1016/j.bbr.2017.09.022",Mouse,C57BL/6,Both,51.61,84.0,13,14,Barnes Maze,Barnes Maze,Executive Function/Attention,Probe trial (latency to find new escape box location),Latency,Seconds,lower better,0,300,87.96,66.28,166.61,23.93,Reported,330,0,1,1,2,1,Some Concerns,False,2,False,False,False,Table 4,reported in table,,Control-3,Intervention-3,Additional Space,Additional Space; Exercise Wheels,False,False,False,False,False,False,False,False,False,True,False,False,NR,False,2,False,False,False,False,False,False,False,True,False,True,False,2,Low Risk,Low Risk,Unclear Risk,Low Risk,Unclear Risk,Unclear Risk,Low Risk,Low Risk,Low Risk,Low Risk,1,False,False,none,752.75,758.75,-1.55470432868297,0.193112862233603,,,,,False,,,0,0,1,0,1,Morgan2018_3_A,Morgan2018_Control-3,Morgan2018_Intervention-3,1.0,0.193112862233603
Veyrac2009,1,Veyrac2009_1,Veyrac2009_1_1_2,1,2,Veyrac,2009,Novelty Determines the Effects of Olfactory Enrichment on Memory and Neurogenesis Through Noradrenergic Mechanisms,Neuropsychopharmacology,10.1038/npp.2008.191,France,"Veyrac, A., Sacquet, J., Nguyen, V., Marien, M., Jourdan, F., & Didier, A. (2009). Novelty determines the effects of olfactory enrichment on memory and neurogenesis through noradrenergic mechanisms. Neuropsychopharmacology, 34(4), 786-795. https://doi.org/10.1038/npp.2008.191",Mouse,C57BL/6,Male,100,56.0,21,15,Odor Recognition Task,Odor Recognition Task,Learning & Memory (Recognition),Preference for novel odor (visits),Preference index,Percentage,higher better,0,100,54.58,45.46,63.74,35.48,Reported,42,0,1,2,3,0,Some Concerns,True,3,True,False,False,Figure 3a,Extracted from figure,,Control-2,Intervention-1,Additional Space; Social Partners,Fresh Plant Matter; Additional Space; Social Partners,False,False,False,False,False,False,False,False,False,True,False,False,NR,True,6,False,False,False,False,True,False,False,True,False,False,True,6,Unclear Risk,Low Risk,Unclear Risk,Unclear Risk,Unclear Risk,Unclear Risk,Low Risk,Low Risk,Low Risk,Low Risk,2,False,False,none,645.0,645.0,0.215085738171379,0.114928240324113,,,,,False,,,0,0,0,0,3,Veyrac2009_1_C,Veyrac2009_Control-2,Veyrac2009_Intervention-1,1.0,0.114928240324113
Veyrac2009,1,Veyrac2009_1,Veyrac2009_1_2_2,2,2,Veyrac,2009,Novelty Determines the Effects of Olfactory Enrichment on Memory and Neurogenesis Through Noradrenergic Mechanisms,Neuropsychopharmacology,10.1038/npp.2008.191,France,"Veyrac, A., Sacquet, J., Nguyen, V., Marien, M., Jourdan, F., & Didier, A. (2009). Novelty determines the effects of olfactory enrichment on memory and neurogenesis through noradrenergic mechanisms. Neuropsychopharmacology, 34(4), 786-795. https://doi.org/10.1038/npp.2008.191",Mouse,C57BL/6,Male,100,56.0,21,20,Odor Recognition Task,Odor Recognition Task,Learning & Memory (Recognition),Preference for novel odor (visits),Preference index,Percentage,higher better,0,100,54.58,45.46,77.86,32.42,Reported,42,0,1,2,3,0,Some Concerns,True,3,True,False,False,Figure 3b,Extracted from figure,,Control-2,Intervention-2,Additional Space; Social Partners,Fresh Plant Matter; Additional Space; Social Partners,False,False,False,False,False,False,False,False,False,True,False,False,NR,True,6,False,False,False,False,True,False,False,True,False,False,True,6,Unclear Risk,Low Risk,Unclear Risk,Unclear Risk,Unclear Risk,Unclear Risk,Low Risk,Low Risk,Low Risk,Low Risk,2,False,False,none,645.0,645.0,0.575822687249369,0.101662605755036,,,,,False,,,0,0,0,0,4,Veyrac2009_1_D,Veyrac2009_Control-2,Veyrac2009_Intervention-2,1.0,0.101662605755036
